ts_code,peer_group,hfsf_latest_ann_date,hfsf_latest_report_period,hfsf_roe,hfsf_roic,hfsf_gross_margin_pct,hfsf_profit_dedt,hfsf_fcff,hfsf_debt_to_assets_pct,hfsf_revenue,hfsf_net_profit,hfsf_ocf,hfsf_free_cashflow,hfsf_capex,hfsf_total_assets,hfsf_total_liab,hfsf_close,hfsf_pe_ttm,hfsf_dividend_yield_pct,hfsf_total_mv_10k,hfsf_dividend_yield,hfsf_pe_inverse,hfsf_market_cap,hfsf_fcf_yield,hfsf_profit_dedt_ratio,hfsf_ocf_np_ratio,hfsf_fcf_to_assets,hfsf_pe_ttm_5y_monthly_avg,hfsf_pe_ttm_vs_5y_avg,hfsf_gross_margin_3y_std,hfsf_revenue_3y_cagr,hfsf_fcf_3y_cagr,hfsf_pe_ttm_peer_avg,hfsf_gross_margin_peer_avg,hfsf_fcf_to_assets_peer_avg,hfsf_pe_ttm_vs_peer,hfsf_gross_margin_vs_peer,hfsf_score,hfsf_signal
601969.SH,冶钢原料,20251031,20250930,4.4646,3.232,24.1155,282337140.0,-724382034.2283,45.9135,3359840970.0,312356650.0,690345750.0,8450870.0,681894880.0,14316043190.0,6573002920.0,11.71,54.1162,0.9382,2332552.0804,0.009382,0.018478754975404778,23325520804.0,0.0003623014496015366,0.9038934820180713,2.2101202263502313,0.0005903076630771187,29.931151666666665,1.8080226448575791,9.395416696808434,-0.002610949974334864,,57.829366666666665,43.68006666666667,0.0005764267628978738,0.9357909850877381,-19.564566666666668,-0.34645923356470615,
002697.SZ,超市,20251029,20250930,8.3618,7.2058,29.3607,367567463.67,-134790228.4152,44.3978,7108445829.02,382651884.41,877749707.84,869682687.1600001,8067020.68,8434849210.08,3744888557.67,5.48,15.5072,2.0985,745280.0,0.020985,0.06448617416425918,7452800000.0,0.11669207373872909,0.9605792592312508,2.2938596243773297,0.10310589620507889,14.193583606557377,1.0925500162507047,0.2934627296040611,0.01599531957533218,-0.04857896165881903,15.5072,32.23335,0.055291098162818283,1.0,-2.87265,0.3830617769779595,
300360.SZ,电工仪器仪表,20251025,20250930,11.7403,10.5638,43.36,410480496.91,148817440.6624,14.4217,1250239562.54,479671773.52,245114093.43,148817440.6624,56575404.6,4986091814.39,719077483.99,16.37,13.9671,4.2761,841724.3253,0.04276099999999999,0.07159682396488892,8417243253.0,0.01768006890015443,0.855752870129818,0.5110037883431553,0.029846510293474484,14.852073770491803,0.9404141277395165,3.8029589709417904,0.10885895848095184,1.741979648405814,15.854500000000002,41.625550000000004,0.014142474968987729,0.8809549339304298,1.7344499999999954,0.4520138642182941,top_20pct
300357.SZ,其他生物制品,20251024,20250930,13.8238,12.1264,95.3742,340017792.25,53789689.4181,5.5987,853360357.81,344866533.27,286891077.51,53789689.4181,110988794.96,2893213877.24,161981338.47,25.5,34.1962,0.8627,1335139.2,0.008627000000000001,0.029243015305794214,13351392000.0,0.004028770140079776,0.985940239042552,0.8318901657105408,0.01859167406918877,58.489850819672135,0.58465185875459,0.24126027784669912,0.027581486691273804,0.0417197718537774,41.44323333333333,83.441225,0.013730993109186226,0.82513349585819,11.932974999999999,0.6297638782661497,top_20pct
300363.SZ,医疗研发外包,20251025,20250930,1.5174,0.5234,28.8574,53678771.28,,35.9914,2544424997.59,79915351.62,375133343.87,-477244705.4506,289194710.15,8581267074.77,3088516977.86,20.41,,,1109165.4812,,,11091654812.0,-0.04302736729007033,0.6716953650563191,4.69413368352267,-0.05561471298961889,50.20841081081081,,10.040585416747373,-0.006075223705421906,,55.326100000000004,33.73072,0.00915971754536836,,-4.87332,-0.2541434574020152,
002705.SZ,厨房小家电,20251031,20250930,10.0439,9.4345,21.3298,813910391.7,15127923.9773,44.4251,12283585087.44,840926157.43,1037094201.06,273202944.91999996,763891256.14,15451365020.47,6864284287.45,14.88,12.0597,4.0007,1208071.1606,0.040007,0.08292080234168346,12080711606.0,0.022614805636475183,0.9678737954678872,1.233276182333916,0.017681476332871572,15.140831147540982,0.7965018487085243,2.1469276268104407,0.03056758036069862,,37.064,24.122999999999998,0.03356254722650681,0.3253750269803583,-2.793199999999999,0.4282666364147953,top_20pct
300820.SZ,其他电源设备Ⅲ,20251028,20250930,7.8544,7.2491,35.7852,183492917.41,,35.0545,1149744687.09,192991689.79,263698825.86,235352507.71,28346318.15,3962059532.5,1388881645.53,46.28,48.3533,0.8564,1028586.921,0.008564,0.020681111733842364,10285869210.0,0.02288114916736337,0.9507814435412432,1.366373993341053,0.05940155764431337,42.057681967213114,1.1496900860512178,2.016953502356131,0.2195345243568818,,75.8574,31.382666666666665,0.0008113439019856589,0.6374236396185474,4.402533333333338,0.29431446047352106,
603005.SH,集成电路封测,20251028,20250930,6.2143,5.6256,47.753,245870187.43,-249468055.3681,12.8014,1065958346.81,273750665.11,309709597.22,-170369823.41999996,480079420.64,5238645213.64,670619696.71,26.9,47.4637,0.3119,1754341.8891,0.0031190000000000002,0.02106873252611996,17543418891.0,-0.009711323914599217,0.8981537536400253,1.131356510478434,-0.03252173347727452,63.885568852459016,0.7429486948705957,5.5537598564396,-0.043475037781293135,-0.15732638032165336,109.02749999999999,28.78833333333333,-0.04652302861347144,0.43533695627250013,18.96466666666667,0.43535192832642905,top_20pct
601326.SH,港口,20251029,20250930,7.0214,5.7729,42.8549,1381713731.57,,24.2669,5212165467.18,1390654837.52,1838178048.63,492711599.354,487013794.75,28126153473.23,6825353863.69,3.69,12.7528,2.3035,2061755.028,0.023035,0.07841415218618655,20617550280.0,0.023897679048318052,0.993570578616082,1.3218075391792279,0.01751791619223562,12.965596721311474,0.9835875875298743,0.33377398141057224,0.008072389257609336,0.01865136353397956,15.383933333333333,31.502533333333332,0.019248759819266062,0.8289687509479587,11.352366666666668,0.38584849111386427,
603100.SH,仪器仪表,20251029,20250930,10.2946,9.3143,34.2972,420520300.0,-26555184.9758,46.2431,4890032078.98,461653998.81,291978585.83,200578970.90999997,91399614.92,8781432113.42,4060809048.19,19.18,15.6095,2.998,984266.1516,0.029980000000000003,0.0640635510426343,9842661516.0,0.020378529789320043,0.9108992905595319,0.6324619446222273,0.02284125963958319,16.383247540983607,0.9527720289247883,0.7302245179851634,0.06710606414041753,-0.21424811105529595,98.6831,42.927099999999996,-0.009900546795079882,0.15817804669695218,-8.6299,0.32003705601592763,
300378.SZ,横向通用软件,20251030,20250930,2.2855,2.1598,57.2844,39983757.09,-222082696.4481,31.9865,1614374178.08,51088766.8,35528881.59,-154391966.35999998,189920847.95,3556387837.63,1137564334.41,37.6,65.0988,0.0793,1021034.8808,0.000793,0.015361266259900338,10210348808.0,-0.01512112556223652,0.7826330442957571,0.6954343159052335,-0.0434125785512999,50.04150819672132,1.3008960430226446,3.20835756969201,0.06848884539305389,,174.016,71.20496666666666,-0.0655358836455124,0.374096634792203,-13.920566666666666,-0.26340083647594675,
603099.SH,自然景区,20251029,20250930,12.1815,10.7885,43.2654,149721071.8,,22.7687,636249664.15,149377689.27,216303944.5,81674787.1034,113872952.4,1686420133.54,383976723.21,36.16,76.1389,0.2207,984838.7898,0.002207,0.013133890823219141,9848387898.0,0.008293213869042103,1.0022987537943457,1.4480338098484764,0.048430865760571026,67.7784875,1.1233490567342626,26.534522200911525,0.31018324787694507,,76.1389,43.2654,0.048430865760571026,1.0,0.0,0.3093686603151845,
603997.SH,车身附件及饰件,20251031,20250930,5.1261,3.8963,15.7178,270194188.47,-489726425.8443,75.6329,16131219773.15,251106160.49,122700609.19,-83074862.35,428251124.24,22219846159.08,16805523504.04,11.94,70.2492,,1519084.2476,,0.014235037552029062,15190842475.999998,-0.0054687462187334186,1.0760157693572803,0.48864037803997407,-0.0037387685655083606,77.94181428571429,0.9013031149427037,0.6611529676759127,0.05745074186500565,,53.17122857142857,21.256842857142857,0.010262150921845967,1.321188204361865,-5.5390428571428565,-0.0923959179940593,
601595.SH,影视动漫制作,20251031,20250930,8.2741,7.8536,36.6686,114275449.74,-199654118.133,31.4371,722610467.21,139424234.32,83837402.76,58596301.830000006,25241100.93,2822890630.4,887436140.36,23.5,86.2899,0.2043,1053270.0,0.002043,0.01158884179956171,10532700000.0,0.005563274547836738,0.8196240079591925,0.6013115522483725,0.02075755298450829,110.160412,0.7833113405567148,15.23375210245329,-0.018917183889726075,,104.10636666666666,32.72926,-0.02653424463334379,0.8288628521278398,3.9393400000000014,0.272995844301958,
300579.SZ,垂直应用软件,20251023,20250930,-13.5761,-14.8989,44.1023,-121718469.59,,45.339,508971637.18,-114422048.69,-70733394.14,-74091940.47,3358546.33,1440996730.64,653334137.19,27.97,,0.1073,755190.0,0.0010730000000000002,,7551900000.0,-0.009811033047312597,1.0637676128293068,0.6181797559982144,-0.0514171468224588,131.82374523809526,,4.6642731855589075,0.018082841314262854,,338.9110411764706,40.446389999999994,-0.06992333160425092,,3.6559100000000058,-0.67999861389767,
300438.SZ,锂电池,20251030,20250930,2.2247,1.7878,14.9007,15717263.77,-185054369.24,73.62,7580860529.35,114548975.53,-11506476.57,-503211297.09,491704820.52,20322017270.83,14961071189.75,58.39,,,2939021.879,,,29390218790.0,-0.01712172681277273,0.13720998985175298,-0.1004502791645351,-0.02476187724790018,103.89542702702703,,2.166567263130012,0.11824223819548463,,760.0467125,15.44951,-0.037242426256840225,,-0.5488099999999996,-0.14855895677090417,
300475.SZ,其他电子Ⅲ,20251023,20250930,11.3695,9.0199,3.1344,356379860.43,-503426.0635,63.2727,26399539611.22,359337839.77,-46852479.89,-51074221.05,4221741.16,9353622279.87,5918286859.64,143.96,258.2957,0.0639,6692495.5017,0.000639,0.0038715317366878345,66924955017.0,-0.0007631565988654955,0.9917682497843999,-0.13038560013604103,-0.005460368135659829,69.94799344262294,3.6926820525863295,0.7115000869055932,0.2742606914915551,,120.85741,18.69726,-0.0313239137203575,2.1371937392998905,-15.56286,-0.44871576120127316,
002779.SZ,其他专用设备,20251029,20250930,3.0006,1.555,28.0483,19187830.36,,41.5104,648879373.24,22498864.98,46831089.43,-27365417.3611,138938698.17,1291495095.25,536104422.06,88.95,347.6963,0.0883,1643796.0,0.000883,0.0028760731707527516,16437960000.0,-0.001664769677082801,0.8528354820146131,2.0814867537375656,-0.021188944086390635,174.16292083333335,1.9963853289571944,3.2354728419506174,0.15787095269167994,0.2549119604172778,126.12728333333332,31.738591666666665,0.004898528460560312,2.7567096571888956,-3.6902916666666634,-0.4549467328464962,
603355.SH,小家电,20251029,20250930,11.8065,4.7418,22.3928,582707610.8,,63.3904,7312800981.54,621096585.15,592977576.65,302093931.26,290883645.39,15253653325.24,9669347351.32,28.07,16.5451,,1609522.9369,,0.06044085560075188,16095229369.0,0.01876915975126418,0.938191619036629,0.9547268344854786,0.019804693657232232,21.318339344262295,0.7760970370542966,1.4638408315114044,0.052890986132367646,,48.953450000000004,16.9444,-0.032444268317613406,0.337976179411257,5.4483999999999995,0.43367158149760254,top_20pct
603227.SH,民爆制品,20251021,20250930,7.8782,6.8385,22.1263,383797617.29,-568951167.4295,27.6079,4182674788.98,393615055.05,99022821.96,-1415228.1099999994,100438050.07,8355997107.03,2306913022.3,9.39,19.9797,2.1299,1006319.435,0.021299000000000002,0.05005080156358704,10063194350.0,-0.00014063408305335962,0.9750582767756357,0.25157275030402826,-0.00016936675442471744,18.754180327868855,1.0653464801290202,4.502924945595548,0.23696290200596049,0.39186569949246186,30.308825,23.676675,0.0012107509133638871,0.6592040437067422,-1.550374999999999,0.18937859178931074,
300409.SZ,电池化学品,20251011,20250930,5.6219,3.7684,21.253,394447637.98,-48017134.2406,38.5703,6000862232.66,415445958.43,835914276.05,-48017134.2406,208357012.23,13925939439.1,5371278427.1,24.89,45.7891,0.7126,1947017.644,0.007126,0.02183925868820309,19470176440.0,-0.002466188962825855,0.9494559520344015,2.012089079429199,-0.0034480355490978084,65.34573673469387,0.7007205410493029,3.532324800137534,0.04225258583935387,,90.34531111111112,16.645825,-0.02169286031630419,0.506823203516188,4.607175000000002,0.21491612636810753,
300415.SZ,其他专用设备,20251029,20250930,18.5586,12.3444,31.8741,555643442.3,-226412880.3058,61.603,4305685897.49,564248592.88,131840670.45,-226412880.3058,269453271.4,8135291785.13,5011585258.56,24.36,16.5011,2.0132,1141417.2366,0.020131999999999997,0.06060202047136251,11414172366.0,-0.019836118909525847,0.9847493628011047,0.23365706554458143,-0.027830947713473067,18.726472131147542,0.8811643690513333,1.5722391596064502,0.07462229435584833,2.734546611581069,126.12728333333332,31.738591666666665,0.004898528460560312,0.13082894964438704,0.135508333333334,0.6095101650593134,top_20pct
603698.SH,能源及重型设备,20251030,20250930,3.9255,3.3991,18.906,132412177.02,-1053055077.0107,38.7253,2987192588.82,134487316.84,-732540388.32,-851045944.96,118505556.64,8316246279.04,3220490352.42,29.93,81.7968,0.5446,1604218.07,0.0054459999999999995,0.012225417131232517,16042180700.0,-0.05305051481934747,0.9845699961248479,-5.446910575154873,-0.10233534654991507,47.239801639344265,1.731522935351924,2.9466154148203905,0.06995850098025191,,69.52394,16.23122,-0.026736631279462485,1.1765271070655663,2.6747799999999984,-0.2184483547637022,
603013.SH,底盘与发动机系统,20251031,20250930,9.5827,8.5325,15.2735,412107682.49,405449092.3772,34.7694,6616281757.18,417085829.63,362055276.3,107260911.8649,137700814.57,7619321158.82,2649195484.59,20.09,18.7903,2.0076,1021013.1041,0.020076,0.05321894807427237,10210131041.0,0.010505341354991527,0.9880644539172762,0.8680594030758177,0.0140774892709092,16.76364262295082,1.1208960022969303,0.12300376281507279,0.0004591802321092242,,53.256008333333334,22.543149999999997,-0.0005441863271759354,0.3528296728960629,-7.269649999999997,0.22892476065490805,
002761.SZ,房屋建设Ⅲ,20251031,20250930,1.7759,0.415,4.76,68178435.79,-3478423426.2448,91.9074,60396509763.03,150898308.6,-1763636104.89,-1847715428.39,84079323.5,119168826554.27,109524931636.5,8.19,52.8863,0.4985,1085069.521,0.004985,0.018908488587781713,10850695210.0,-0.17028544186617145,0.4518170973720245,-11.687580339717606,-0.015505023266705931,35.751555555555555,1.4792726967591154,0.21640515166387947,-0.032918025575440546,,71.64863333333334,8.603166666666667,-0.020697179443603563,0.7381341072334945,-3.843166666666667,-0.6002997299305874,
002791.SZ,其他建材,20251031,20250930,0.2941,-0.2605,30.2846,-2626438.96,-301362842.65,38.6752,4296887571.36,16560345.07,-204486056.17,-290524997.71999997,86038941.55,9463756281.43,3660127546.61,20.37,97.832,0.9696,720863.7715,0.009696,0.01022160438302396,7208637715.0,-0.04030234410524818,-0.15859808167632583,-12.347934496874586,-0.03069869817865817,82.60125573770492,1.1843887738300172,2.097907786116352,-0.08995371857454837,-0.3904561866122065,57.33369999999999,23.9433,0.017596787089046398,1.7063611802482659,6.3413,-0.34457714001918655,
300463.SZ,体外诊断,20251025,20250930,0.5845,0.6186,55.9363,64307078.12,,20.1477,1607884075.22,37103351.99,310378651.88,-465629418.74,535394934.85,7988985705.04,1609600676.96,10.83,,0.9664,654853.9538,0.009664,,6548539538.0,-0.071104315097746,1.7331878299656558,8.36524559731564,-0.0582839218808777,36.21997358490566,,1.5989213113846452,-0.138097322002513,,113.4994,67.2822875,6.97460688505606e-05,,-11.345987499999993,-0.35537152316391146,
300455.SZ,其他计算机设备,20251023,20250930,-8.9457,-7.5035,0.0584,-159875305.07,-67146249.75,43.0318,696187405.34,-158365606.68,-19280120.87,-23924049.92,4643929.05,2960187193.17,1273822125.27,23.97,,0.0626,1720489.7426,0.000626,,17204897426.0,-0.0013905372015671558,1.009532994073963,0.12174436908487458,-0.008081938187963126,79.39543396226415,,2.0936097340876763,0.00616589342854712,-0.16637751452492633,633.75982,36.06882727272727,0.006861289467862244,,-36.01042727272727,-1.0110166817860555,
300443.SZ,风电零部件,20251029,20250930,4.952,4.8692,24.6321,292294525.9,-361178212.7754,9.694,2118966050.82,305047846.36,-280055766.88,-386419033.06,106363266.18,6982215667.38,676857493.21,29.36,29.8873,0.5781,939915.1797,0.005781,0.03345902774757171,9399151797.0,-0.04111211749802108,0.9581923930551233,-0.9180716081814071,-0.05534332530937124,25.090334426229507,1.1911877893805884,6.71374368304798,0.03570532807812721,,58.332214285714294,19.89577777777778,-0.03158035364146497,0.5123635433006265,4.7363222222222205,0.06014696813619687,
300398.SZ,电子化学品Ⅲ,20251030,20250930,6.5047,5.5469,36.1572,264520090.17,-249533715.7632,27.4148,2341884046.24,290885030.3,391879914.65,34841293.72999996,357038620.92,7073504754.26,1939189566.22,25.67,43.8879,0.409,1455351.5372,0.00409,0.02278532351741596,14553515371.999998,0.0023940122258730907,0.9093630218687812,1.3471986311768618,0.004925605472876353,40.89930163934426,1.0730721122577989,2.481300823694434,0.021193109995711,,192.26227500000002,34.29431,-0.0060834765296321714,0.22827099075988774,1.8628900000000002,0.21048857632142218,
603866.SH,烘焙食品,20251030,20250930,5.7571,4.9747,23.0401,288675885.63,102114296.3571,28.5931,4048709313.15,298077108.87,655031717.45,361636959.48,293394757.97,7313859269.1,2091261826.82,5.04,20.936,2.5794,806258.4541,0.025794,0.04776461597248758,8062584541.0,0.04485372620169094,0.9684604320149248,2.1975243920380287,0.04944543587376147,24.7735868852459,0.8450936110696426,1.4866257681967816,-0.007961869006788636,-0.12990441664742103,19.68175,27.6939,0.08366576488162863,1.0637265487062888,-4.6538,0.15019817615255818,
603730.SH,车身附件及饰件,20251031,20250930,9.4338,8.0093,28.0421,599632217.61,,36.5843,4794497414.02,444704615.17,195904317.95,148076188.64,47828129.31,7274193026.65,2661213711.18,8.82,30.3766,3.0525,1895052.2187,0.030525000000000004,0.03292007663793841,18950522187.0,0.007813831575658627,1.3483831675117086,0.4405268379666139,0.020356373290824514,28.030534426229508,1.0836967835895117,1.7939074952925174,0.10947739111731858,,53.17122857142857,21.256842857142857,0.010262150921845967,0.5712976889219895,6.785257142857144,0.4142644984342708,top_20pct
603383.SH,垂直应用软件,20251028,20250930,7.0354,6.5137,71.0968,88193387.98,,13.8036,384757461.39,103281548.8,-109779618.67,-112358030.48,2578411.81,1702434472.75,234997905.88,29.05,30.4345,2.754,596626.1664,0.02754,0.03285744796201679,5966261664.0,-0.018832233114742587,0.8539123299824103,-1.0629160769324173,-0.06599844650614028,41.84162295081967,0.7273737932147728,1.095506222190058,0.05705288412594722,0.020093268451067514,338.9110411764706,40.446389999999994,-0.06992333160425092,0.08980085126277368,30.650410000000008,0.6963011607401391,top_20pct
300406.SZ,体外诊断,20251029,20250930,6.6954,5.7852,79.8612,270182341.66,88710482.9846,24.5477,1011713943.43,272460775.18,426833571.19,88710482.9846,30312420.48,5295046711.1,1299814211.58,11.92,16.1886,7.5162,698879.8846,0.075162,0.06177186415131636,6988798846.0,0.012693237413088938,0.9916375723496539,1.5665872304298272,0.016753484496866915,26.782698360655736,0.6044424569176847,2.3595986410122083,0.007337837252850532,0.19870467275312254,113.4994,67.2822875,6.97460688505606e-05,0.14263159100400533,12.578912500000001,0.6061606688618133,top_20pct
